,year,category,movie,nominee,is_winner
3055,1957,ART DIRECTION (Black-and-White),The Magnificent Seven| (1957),Takashi Matsuyama,False
3056,1957,ART DIRECTION (Black-and-White),The Proud and Profane| (1957),"Art Direction:  Hal Pereira, A. Earl Hedrick;  Set Decoration:  Samuel M. Comer, Frank R. McKelvy",False
3057,1957,ART DIRECTION (Black-and-White),The Solid Gold Cadillac| (1957),"Art Direction:  Ross Bellah;  Set Decoration:  William R. Kiernan, Louis Diage",False
3058,1957,ART DIRECTION (Black-and-White),Somebody Up There Likes Me| (1957),"Art Direction:  Cedric Gibbons, Malcolm F. Brown;  Set Decoration:  Edwin B. Willis, F. Keogh Gleason",True
3059,1957,ART DIRECTION (Black-and-White),Teenage Rebel| (1957),"Art Direction:  Lyle R. Wheeler, Jack Martin Smith;  Set Decoration:  Walter M. Scott, Stuart A. Reiss",False
3060,1957,ART DIRECTION (Color),Around the World in 80 Days| (1957),"Art Direction:  James W. Sullivan, Ken Adam;  Set Decoration:  Ross J. Dowd",False
3061,1957,ART DIRECTION (Color),Giant| (1957),Art Direction:  Boris Leven;  Set Decoration:  Ralph S. Hurst,False
3062,1957,ART DIRECTION (Color),The King and I| (1957),"Art Direction:  Lyle R. Wheeler, John DeCuir;  Set Decoration:  Walter M. Scott, Paul S. Fox",True
3063,1957,ART DIRECTION (Color),Lust for Life| (1957),"Art Direction:  Cedric Gibbons, Hans Peters, Preston Ames;  Set Decoration:  Edwin B. Willis, F. Keogh Gleason",False
3064,1957,ART DIRECTION (Color),The Ten Commandments| (1957),"Art Direction:  Hal Pereira, Walter H. Tyler, Albert Nozaki;  Set Decoration:  Samuel M. Comer, Ray Moyer",False
3065,1957,CINEMATOGRAPHY (Black-and-White),Baby Doll| (1957),Boris Kaufman,False
3066,1957,CINEMATOGRAPHY (Black-and-White),The Bad Seed| (1957),Hal Rosson,False
3067,1957,CINEMATOGRAPHY (Black-and-White),The Harder They Fall| (1957),Burnett Guffey,False
3068,1957,CINEMATOGRAPHY (Black-and-White),Somebody Up There Likes Me| (1957),Joseph Ruttenberg,True
3069,1957,CINEMATOGRAPHY (Black-and-White),Stagecoach to Fury| (1957),Walter Strenge,False
3070,1957,CINEMATOGRAPHY (Color),Around the World in 80 Days| (1957),Lionel Lindon,True
3071,1957,CINEMATOGRAPHY (Color),The Eddy Duchin Story| (1957),Harry Stradling,False
3072,1957,CINEMATOGRAPHY (Color),The King and I| (1957),Leon Shamroy,False
3073,1957,CINEMATOGRAPHY (Color),The Ten Commandments| (1957),Loyal Griggs,False
3074,1957,CINEMATOGRAPHY (Color),War and Peace| (1957),Jack Cardiff,False
3075,1957,COSTUME DESIGN (Black-and-White),The Magnificent Seven| (1957),Kohei Ezaki,False
3076,1957,COSTUME DESIGN (Black-and-White),The Power and the Prize| (1957),Helen Rose,False
3077,1957,COSTUME DESIGN (Black-and-White),The Proud and Profane| (1957),Edith Head,False
3078,1957,COSTUME DESIGN (Black-and-White),The Solid Gold Cadillac| (1957),Jean Louis,True
3079,1957,COSTUME DESIGN (Black-and-White),Teenage Rebel| (1957),"Charles LeMaire, Mary Wills",False
3080,1957,COSTUME DESIGN (Color),Around the World in 80 Days| (1957),Miles White,False
3081,1957,COSTUME DESIGN (Color),Giant| (1957),"Moss Mabry, Marjorie Best",False
3082,1957,COSTUME DESIGN (Color),The King and I| (1957),Irene Sharaff,True
3083,1957,COSTUME DESIGN (Color),The Ten Commandments| (1957),"Edith Head, Ralph Jester, John Jensen, Dorothy Jeakins, Arnold Friberg",False
3084,1957,COSTUME DESIGN (Color),War and Peace| (1957),Marie De Matteis,False
3085,1957,DIRECTING,Around the World in 80 Days| (1957),Michael Anderson,False
3086,1957,DIRECTING,Friendly Persuasion| (1957),William Wyler,False
3087,1957,DIRECTING,Giant| (1957),George Stevens,True
3088,1957,DIRECTING,The King and I| (1957),Walter Lang,False
3089,1957,DIRECTING,War and Peace| (1957),King Vidor,False
3090,1957,DOCUMENTARY (Feature),The Naked Eye| (1957),"Louis Clyde Stoumen, Producer",False
3091,1957,DOCUMENTARY (Feature),The Silent World| (1957),"Jacques-Yves Cousteau, Producer",True
3092,1957,DOCUMENTARY (Feature),Where Mountains Float| (1957),The Government Film Committee of Denmark,False
3093,1957,DOCUMENTARY (Short Subject),A City Decides| (1957),"Charles Guggenheim & Associates, Inc.",False
3094,1957,DOCUMENTARY (Short Subject),The Dark Wave| (1957),"John Healy, Producer",False
3095,1957,DOCUMENTARY (Short Subject),The House without a Name| (1957),"Valentine Davies, Producer",False
3096,1957,DOCUMENTARY (Short Subject),Man in Space| (1957),"Ward Kimball, Producer",False
3097,1957,DOCUMENTARY (Short Subject),The True Story of the Civil War| (1957),"Louis Clyde Stoumen, Producer",True
3098,1957,FILM EDITING,Around the World in 80 Days| (1957),"Gene Ruggiero, Paul Weatherwax",True
3099,1957,FILM EDITING,The Brave One| (1957),Merrill G. White,False
3100,1957,FILM EDITING,Giant| (1957),"William Hornbeck, Philip W. Anderson, Fred Bohanan",False
3101,1957,FILM EDITING,Somebody Up There Likes Me| (1957),Albert Akst,False
3102,1957,FILM EDITING,The Ten Commandments| (1957),Anne Bauchens,False
3103,1957,FOREIGN LANGUAGE FILM,The Captain of Kopenick| (1957),"Federal Republic of Germany - West; Gyula Trebitsch and Walter Koppel, Producers",False
3104,1957,FOREIGN LANGUAGE FILM,Gervaise| (1957),"France; Annie Dorfmann, Producer",False
3105,1957,FOREIGN LANGUAGE FILM,Harp of Burma| (1957),"Japan; Masayuki Takagi, Producer",False
3106,1957,FOREIGN LANGUAGE FILM,La Strada| (1957),"Italy; Dino De Laurentiis and Carlo Ponti, Producers",True
3107,1957,FOREIGN LANGUAGE FILM,Qivitoq| (1957),"Denmark; O. Dalsgaard-Olsen, Producer",False
3108,1957,MUSIC (Music Score of a Dramatic or Comedy Picture),Anastasia| (1957),Alfred Newman,False
3109,1957,MUSIC (Music Score of a Dramatic or Comedy Picture),Around the World in 80 Days| (1957),Victor Young,True
3110,1957,MUSIC (Music Score of a Dramatic or Comedy Picture),Between Heaven and Hell| (1957),Hugo Friedhofer,False
3111,1957,MUSIC (Music Score of a Dramatic or Comedy Picture),Giant| (1957),Dimitri Tiomkin,False
3112,1957,MUSIC (Music Score of a Dramatic or Comedy Picture),The Rainmaker| (1957),Alex North,False
3113,1957,MUSIC (Scoring of a Musical Picture),The Best Things in Life Are Free| (1957),Lionel Newman,False
3114,1957,MUSIC (Scoring of a Musical Picture),The Eddy Duchin Story| (1957),"Morris Stoloff, George Duning",False
3115,1957,MUSIC (Scoring of a Musical Picture),High Society| (1957),"Johnny Green, Saul Chaplin",False
3116,1957,MUSIC (Scoring of a Musical Picture),The King and I| (1957),"Alfred Newman, Ken Darby",True
3117,1957,MUSIC (Scoring of a Musical Picture),Meet Me in Las Vegas| (1957),"George Stoll, Johnny Green",False
3118,1957,MUSIC (Song),Friendly Persuasion| (1957),Music by Dimitri Tiomkin; Lyrics by Paul Francis Webster,False
3119,1957,MUSIC (Song),Julie| (1957),Music by Leith Stevens; Lyrics by Tom Adair,False
3120,1957,MUSIC (Song),High Society| (1957),Music and Lyrics by Cole Porter,False
3121,1957,MUSIC (Song),The Man Who Knew Too Much| (1957),Music and Lyrics by Jay Livingston and Ray Evans,True
3122,1957,MUSIC (Song),Written on the Wind| (1957),Music by Victor Young; Lyrics by Sammy Cahn,False
3123,1957,BEST MOTION PICTURE,Around the World in 80 Days| (1957),"Michael Todd, Producer",True
3124,1957,BEST MOTION PICTURE,Friendly Persuasion| (1957),"William Wyler, Producer",False
3125,1957,BEST MOTION PICTURE,Giant| (1957),"George Stevens and Henry Ginsberg, Producers",False
3126,1957,BEST MOTION PICTURE,The King and I| (1957),"Charles Brackett, Producer",False
3127,1957,BEST MOTION PICTURE,The Ten Commandments| (1957),"Cecil B. DeMille, Producer",False
3128,1957,SHORT SUBJECT (Cartoon),Gerald McBoing-Boing on Planet Moo| (1957),"Stephen Bosustow, Producer",False
3129,1957,SHORT SUBJECT (Cartoon),The Jaywalker| (1957),"Stephen Bosustow, Producer",False
3130,1957,SHORT SUBJECT (Cartoon),Mister Magoo's Puddle Jumper| (1957),"Stephen Bosustow, Producer",True
3131,1957,SHORT SUBJECT (One-reel),Crashing the Water Barrier| (1957),"Konstantin Kalser, Producer",True
3132,1957,SHORT SUBJECT (One-reel),I Never Forget a Face| (1957),"Robert Youngson, Producer",False
3133,1957,SHORT SUBJECT (One-reel),Time Stood Still| (1957),"Cedric Francis, Producer",False
3134,1957,SHORT SUBJECT (Two-reel),The Bespoke Overcoat| (1957),Romulus Films,True
3135,1957,SHORT SUBJECT (Two-reel),Cow Dog| (1957),"Larry Lansburgh, Producer",False
3136,1957,SHORT SUBJECT (Two-reel),The Dark Wave| (1957),"John Healy, Producer",False
3137,1957,SHORT SUBJECT (Two-reel),Samoa| (1957),"Walt Disney, Producer",False
3138,1957,SOUND RECORDING,The Brave One| (1957),"King Bros. Productions, Inc., Sound Department, John Myers, Sound Director",False
3139,1957,SOUND RECORDING,The Eddy Duchin Story| (1957),"Columbia Studio Sound Department, John Livadary, Sound Director",False
3140,1957,SOUND RECORDING,Friendly Persuasion| (1957),"Westrex Sound Services, Inc., Gordon R. Glennan, Sound Director; and Samuel Goldwyn Studio Sound Department, Gordon Sawyer, Sound Director",False
3141,1957,SOUND RECORDING,The King and I| (1957),"20th Century-Fox Studio Sound Department, Carl Faulkner, Sound Director",True
3142,1957,SOUND RECORDING,The Ten Commandments| (1957),"Paramount Studio Sound Department, Loren L. Ryder, Sound Director",False
3143,1957,SPECIAL EFFECTS,Forbidden Planet| (1957),"A. Arnold Gillespie, Irving Ries, Wesley C. Miller",False
3144,1957,SPECIAL EFFECTS,The Ten Commandments| (1957),John Fulton,True
3145,1957,WRITING (Motion Picture Story),The Brave One| (1957),Dalton Trumbo,True
3146,1957,WRITING (Motion Picture Story),The Eddy Duchin Story| (1957),Leo Katcher,False
3147,1957,WRITING (Motion Picture Story),High Society| (1957),"Edward Bernds, Elwood Ullman",False
3148,1957,WRITING (Motion Picture Story),The Proud and the Beautiful| (1957),Jean Paul Sartre,False
3149,1957,WRITING (Motion Picture Story),Umberto D.| (1957),Cesare Zavattini,False
3150,1957,WRITING (Screenplay--Adapted),Around the World in 80 Days| (1957),"James Poe, John Farrow, S.J. Perelman",True
3151,1957,WRITING (Screenplay--Adapted),Baby Doll| (1957),Tennessee Williams,False
3152,1957,WRITING (Screenplay--Adapted),Friendly Persuasion| (1957),Michael Wilson,False
3153,1957,WRITING (Screenplay--Adapted),Giant| (1957),"Fred Guiol, Ivan Moffat",False
3154,1957,WRITING (Screenplay--Adapted),Lust for Life| (1957),Norman Corwin,False
3155,1957,WRITING (Screenplay--Original),The Bold and the Brave| (1957),Robert Lewin,False
3156,1957,WRITING (Screenplay--Original),Julie| (1957),Andrew L. Stone,False
3157,1957,WRITING (Screenplay--Original),La Strada| (1957),"Federico Fellini, Tullio Pinelli",False
3158,1957,WRITING (Screenplay--Original),The Ladykillers| (1957),William Rose,False
3159,1957,WRITING (Screenplay--Original),The Red Balloon| (1957),Albert Lamorisse,True
3160,1958,ACTOR,Sayonara| (1958),Marlon Brando,False
3161,1958,ACTOR,A Hatful of Rain| (1958),Anthony Franciosa,False
3162,1958,ACTOR,The Bridge on the River Kwai| (1958),Alec Guinness,True
3163,1958,ACTOR,Witness for the Prosecution| (1958),Charles Laughton,False
3164,1958,ACTOR,Wild Is the Wind| (1958),Anthony Quinn,False
3165,1958,ACTOR IN A SUPPORTING ROLE,Sayonara| (1958),Red Buttons,True
3166,1958,ACTOR IN A SUPPORTING ROLE,A Farewell to Arms| (1958),Vittorio De Sica,False
3167,1958,ACTOR IN A SUPPORTING ROLE,The Bridge on the River Kwai| (1958),Sessue Hayakawa,False
3168,1958,ACTOR IN A SUPPORTING ROLE,Peyton Place| (1958),Arthur Kennedy,False
3169,1958,ACTOR IN A SUPPORTING ROLE,Peyton Place| (1958),Russ Tamblyn,False
3170,1958,ACTRESS,"Heaven Knows, Mr. Allison| (1958)",Deborah Kerr,False
3171,1958,ACTRESS,Wild Is the Wind| (1958),Anna Magnani,False
3172,1958,ACTRESS,Raintree County| (1958),Elizabeth Taylor,False
3173,1958,ACTRESS,Peyton Place| (1958),Lana Turner,False
3174,1958,ACTRESS,The Three Faces of Eve| (1958),Joanne Woodward,True
3175,1958,ACTRESS IN A SUPPORTING ROLE,The Bachelor Party| (1958),Carolyn Jones,False
3176,1958,ACTRESS IN A SUPPORTING ROLE,Witness for the Prosecution| (1958),Elsa Lanchester,False
3177,1958,ACTRESS IN A SUPPORTING ROLE,Peyton Place| (1958),Hope Lange,False
3178,1958,ACTRESS IN A SUPPORTING ROLE,Sayonara| (1958),Miyoshi Umeki,True
3179,1958,ACTRESS IN A SUPPORTING ROLE,Peyton Place| (1958),Diane Varsi,False
3180,1958,ART DIRECTION,Funny Face| (1958),"Art Direction:  Hal Pereira, George W. Davis;  Set Decoration:  Sam Comer, Ray Moyer",False
3181,1958,ART DIRECTION,Les Girls| (1958),"Art Direction:  William A. Horning, Gene Allen;  Set Decoration:  Edwin B. Willis, Richard Pefferle",False
3182,1958,ART DIRECTION,Pal Joey| (1958),"Art Direction:  Walter Holscher;  Set Decoration:  William Kiernan, Louis Diage",False
3183,1958,ART DIRECTION,Raintree County| (1958),"Art Direction:  William A. Horning, Urie McCleary;  Set Decoration:  Edwin B. Willis, Hugh Hunt",False
3184,1958,ART DIRECTION,Sayonara| (1958),Art Direction:  Ted Haworth;  Set Decoration:  Robert Priestley,True
3185,1958,CINEMATOGRAPHY,An Affair to Remember| (1958),Milton Krasner,False
3186,1958,CINEMATOGRAPHY,The Bridge on the River Kwai| (1958),Jack Hildyard,True
3187,1958,CINEMATOGRAPHY,Funny Face| (1958),Ray June,False
3188,1958,CINEMATOGRAPHY,Peyton Place| (1958),William Mellor,False
3189,1958,CINEMATOGRAPHY,Sayonara| (1958),Ellsworth Fredricks,False
3190,1958,COSTUME DESIGN,An Affair to Remember| (1958),Charles LeMaire,False
3191,1958,COSTUME DESIGN,Funny Face| (1958),"Edith Head, Hubert de Givenchy",False
3192,1958,COSTUME DESIGN,Les Girls| (1958),Orry-Kelly,True
3193,1958,COSTUME DESIGN,Pal Joey| (1958),Jean Louis,False
3194,1958,COSTUME DESIGN,Raintree County| (1958),Walter Plunkett,False
3195,1958,DIRECTING,The Bridge on the River Kwai| (1958),David Lean,True
3196,1958,DIRECTING,Peyton Place| (1958),Mark Robson,False
3197,1958,DIRECTING,Sayonara| (1958),Joshua Logan,False
3198,1958,DIRECTING,12 Angry Men| (1958),Sidney Lumet,False
3199,1958,DIRECTING,Witness for the Prosecution| (1958),Billy Wilder,False
3200,1958,DOCUMENTARY (Feature),Albert Schweitzer| (1958),"Jerome Hill, Producer",True
3201,1958,DOCUMENTARY (Feature),On the Bowery| (1958),"Lionel Rogosin, Producer",False
3202,1958,DOCUMENTARY (Feature),Torero!| (1958),"Manuel Barbachano Ponce, Producer",False
3203,1958,FILM EDITING,The Bridge on the River Kwai| (1958),Peter Taylor,True
3204,1958,FILM EDITING,Gunfight at the O.K. Corral| (1958),Warren Low,False
3205,1958,FILM EDITING,Pal Joey| (1958),"Viola Lawrence, Jerome Thoms",False
3206,1958,FILM EDITING,Sayonara| (1958),"Arthur P. Schmidt, Philip W. Anderson",False
3207,1958,FILM EDITING,Witness for the Prosecution| (1958),Daniel Mandell,False
3208,1958,FOREIGN LANGUAGE FILM,The Devil Came at Night| (1958),West Germany,False
3209,1958,FOREIGN LANGUAGE FILM,Gates of Paris| (1958),France,False
3210,1958,FOREIGN LANGUAGE FILM,Mother India| (1958),India,False
3211,1958,FOREIGN LANGUAGE FILM,The Nights of Cabiria| (1958),Italy,True
3212,1958,FOREIGN LANGUAGE FILM,Nine Lives| (1958),Norway,False
3213,1958,MUSIC (Scoring),An Affair to Remember| (1958),Hugo Friedhofer,False
3214,1958,MUSIC (Scoring),Boy on a Dolphin| (1958),Hugo Friedhofer,False
3215,1958,MUSIC (Scoring),The Bridge on the River Kwai| (1958),Malcolm Arnold,True
3216,1958,MUSIC (Scoring),Perri| (1958),Paul Smith,False
3217,1958,MUSIC (Scoring),Raintree County| (1958),Johnny Green,False
3218,1958,MUSIC (Song),An Affair to Remember| (1958),Music by Harry Warren; Lyrics by Harold Adamson and Leo McCarey,False
3219,1958,MUSIC (Song),The Joker Is Wild| (1958),Music by James Van Heusen; Lyrics by Sammy Cahn,True
3220,1958,MUSIC (Song),April Love| (1958),Music by Sammy Fain; Lyrics by Paul Francis Webster,False
3221,1958,MUSIC (Song),Tammy and the Bachelor| (1958),Music and Lyrics by Ray Evans and Jay Livingston,False
3222,1958,MUSIC (Song),Wild Is the Wind| (1958),Music by Dimitri Tiomkin; Lyrics by Ned Washington,False
3223,1958,BEST MOTION PICTURE,The Bridge on the River Kwai| (1958),"Sam Spiegel, Producer",True
3224,1958,BEST MOTION PICTURE,Peyton Place| (1958),"Jerry Wald, Producer",False
3225,1958,BEST MOTION PICTURE,Sayonara| (1958),"William Goetz, Producer",False
3226,1958,BEST MOTION PICTURE,12 Angry Men| (1958),"Henry Fonda and Reginald Rose, Producers",False
3227,1958,BEST MOTION PICTURE,Witness for the Prosecution| (1958),"Arthur Hornblow, Jr., Producer",False
3228,1958,SHORT SUBJECT (Cartoon),Birds Anonymous| (1958),"Edward Selzer, Producer",True
3229,1958,SHORT SUBJECT (Cartoon),One Droopy Knight| (1958),"William Hanna and Joseph Barbera, Producers",False
3230,1958,SHORT SUBJECT (Cartoon),Tabasco Road| (1958),"Edward Selzer, Producer",False
3231,1958,SHORT SUBJECT (Cartoon),Trees and Jamaica Daddy| (1958),"Stephen Bosustow, Producer",False
3232,1958,SHORT SUBJECT (Cartoon),The Truth about Mother Goose| (1958),"Walt Disney, Producer",False
3233,1958,SHORT SUBJECT (Live Action),A Chairy Tale| (1958),"Norman McLaren, Producer",False
3234,1958,SHORT SUBJECT (Live Action),City of Gold| (1958),"Tom Daly, Producer",False
3235,1958,SHORT SUBJECT (Live Action),Foothold on Antarctica| (1958),"James Carr, Producer",False
3236,1958,SHORT SUBJECT (Live Action),Portugal| (1958),"Ben Sharpsteen, Producer",False
3237,1958,SHORT SUBJECT (Live Action),The Wetback Hound| (1958),"Larry Lansburgh, Producer",True
3238,1958,SOUND RECORDING,Gunfight at the O.K. Corral| (1958),"Paramount Studio Sound Department, George Dutton, Sound Director",False
3239,1958,SOUND RECORDING,Les Girls| (1958),"Metro-Goldwyn-Mayer Studio Sound Department, Dr. Wesley C. Miller, Sound Director",False
3240,1958,SOUND RECORDING,Pal Joey| (1958),"Columbia Studio Sound Department, John P. Livadary, Sound Director",False
3241,1958,SOUND RECORDING,Sayonara| (1958),"Warner Bros. Studio Sound Department, George Groves, Sound Director",True
3242,1958,SOUND RECORDING,Witness for the Prosecution| (1958),"Samuel Goldwyn Studio Sound Department, Gordon E. Sawyer, Sound Director",False
3243,1958,SPECIAL EFFECTS,The Enemy Below| (1958),Audible Effects by Walter Rossi,True
3244,1958,SPECIAL EFFECTS,The Spirit of St. Louis| (1958),Visual Effects by Louis Lichtenfield,False
3245,1958,WRITING (Screenplay--based on material from another medium),The Bridge on the River Kwai| (1958),"Michael Wilson, Carl Foreman, Pierre Boulle",True
3246,1958,WRITING (Screenplay--based on material from another medium),"Heaven Knows, Mr. Allison| (1958)","John Lee Mahin, John Huston",False
3247,1958,WRITING (Screenplay--based on material from another medium),Peyton Place| (1958),John Michael Hayes,False
3248,1958,WRITING (Screenplay--based on material from another medium),Sayonara| (1958),Paul Osborn,False
3249,1958,WRITING (Screenplay--based on material from another medium),12 Angry Men| (1958),Reginald Rose,False
3250,1958,WRITING (Story and Screenplay--written directly for the screen),Designing Woman| (1958),George Wells,True
3251,1958,WRITING (Story and Screenplay--written directly for the screen),Funny Face| (1958),Leonard Gershe,False
3252,1958,WRITING (Story and Screenplay--written directly for the screen),Man of a Thousand Faces| (1958),"Story by Ralph Wheelwright;  Screenplay by R. Wright Campbell, Ivan Goff, Ben Roberts",False
3253,1958,WRITING (Story and Screenplay--written directly for the screen),The Tin Star| (1958),"Story by Barney Slater, Joel Kane;  Screenplay by Dudley Nichols",False
3254,1958,WRITING (Story and Screenplay--written directly for the screen),Vitelloni| (1958),"Story by Federico Fellini, Ennio Flaiano, Tullio Pinelli;  Screenplay by Federico Fellini, Ennio Flaiano",False
